perceptr_var,chroma_stft_mean,rms_mean,rms_var,spectral_bandwidth_mean,mfcc4_mean,mfcc1_mean,rolloff_mean,spectral_centroid_mean,mfcc9_mean,mfcc6_mean,mfcc8_mean,label_encoded
0.3336283136762456,-0.490433037218696,0.0017169873376682492,0.24910834657981457,-0.5035275640486625,0.23553410570101022,0.24962967547838422,-0.5237486215706231,-0.5717460706495355,-0.7607541775806296,0.37729222036792337,0.6393844296705528,0
0.29655760839133116,-0.40248901136047155,-0.26339645167681797,-0.3316701144740741,-0.4325562252835758,0.7262595269906631,0.18419107937731696,-0.4283014134393383,-0.5132589739262194,-0.5248167204121624,0.47980806894516853,0.7843098966261729,0
0.17881626267978806,-0.3558770872080199,0.012075436181563022,0.5280912281653873,-0.2895073620615769,0.7252963591043043,0.12174376690385566,-0.34917471786835286,-0.5486045234519613,-0.5854539937331041,0.7279236783222615,0.42602033899658176,0
0.43623755718710516,-0.17800147267158192,0.018737771466392765,-0.09371502278241156,-0.511681313503205,0.13174564158978075,0.25614348214305116,-0.6060585750094067,-0.7220921296545112,-0.6351263449317295,0.383653840054526,0.705247922440408,0
0.4821761944243755,-0.4912571782436211,0.18042693146544028,-0.26339572345915097,-0.5362275173401645,0.15661820478869362,0.3703298081973607,-0.6664899465949105,-0.7568492620246521,-1.1170722221371536,0.25121713313590677,0.7599453625440068,0
-0.23596452834019838,-0.0629441231734758,0.020447845679247935,0.2353887850508214,-0.1672221378573233,0.5607325194988272,0.41785194029397704,-0.12114229314813703,-0.27500662048354546,-0.5155323088996092,0.3427919816706602,0.4099990849477545,0
0.09339078330379987,0.01065872306580393,-0.008148802857739527,0.14115870671404157,-0.18163621576844668,0.31551184542337235,0.4083049959152983,-0.1511558673302349,-0.3201563277287436,-0.9143956605508775,0.5980722090063931,0.6979537164083872,0
0.24244105616619702,-0.5222233363415286,0.1413485960664728,-0.028664039984768665,-0.4818916877115716,0.0818234481919135,0.3411263192279919,-0.5766008077566067,-0.6650177356525709,-1.0448779446725234,0.17688657937927313,0.5242047226531326,0
0.44406019173499695,-0.3480093935129941,0.03224289770539086,-0.0421207166570165,-0.6482088044629476,0.31152890798382293,0.30250627203184244,-0.5978730547779256,-0.6033540609764607,-0.5734825643004474,0.34152214605325915,0.6498216206627822,0
0.5878318276358471,-0.22183513542328162,-0.2298387393522788,-0.23240842728232552,-0.6745060933975178,0.9071432107237041,0.18779310731227916,-0.6465314250428422,-0.5795653163047653,-0.6332660358568036,0.6320344475784357,0.40477535090922556,0
1.5129704565606343,0.24046791484934776,-0.5516693952399235,0.3314558833289568,-0.5969822166302362,0.48005327005874254,-1.1374795367361983,-1.0238232742309321,-1.2282016561942823,0.6519867758127884,0.7593954573368858,1.1787060085039218,0
0.8023825678319154,-0.3729542560953281,-0.529657324666831,-0.3351480651180908,-0.271671094666266,-0.061913505042891816,-0.5320434860229163,-0.6645698862936987,-0.9127792598842493,-0.7827152911235521,0.40318818161694836,1.7554002964663034,0
1.6911285843454917,-0.4644728708613139,-0.48054850026400114,-0.35438927602035364,-1.3433788694318565,0.44149163681176457,-0.4858506231607337,-1.227501249867358,-1.184104435176505,0.3491532061368921,-0.34563556197672896,0.8981030986904037,0
1.458277669056596,-0.5395018221204216,-0.6587880272713119,-0.002530942602520563,-0.6135382689055433,-0.27202940734164655,-0.7792933748666993,-0.8173157360453526,-0.959169862358294,-0.38359193311527684,1.157879129993523,0.7631590249998786,0
0.855313894165512,-0.31165028258799565,-0.6199885912442248,-0.12890313975907602,-0.17023479091867114,-0.25537063534949933,-0.5658325504495294,-0.2869243417869647,-0.6276699705966308,-0.8614220424767162,0.8947688572353886,1.4959286056080918,0
0.7177975213608354,-0.5589968907577008,-0.5499690040142033,-0.22844700894365114,-0.09771934712538972,0.18005818106646837,-0.7382633936358302,-0.5386038249536816,-0.9432811328782857,-0.8271164096544272,1.013404422629786,1.4347335236965544,0
0.8266432080173485,-0.4025313938639628,-0.5956634604412184,-0.14062664148573573,-0.10814205264746661,0.3380343848593285,-0.7008463481674296,-0.44659251420351276,-0.8385335592061444,-0.7688977951388202,0.798679768439448,1.22509676942015,0
0.34770779162149973,-0.5667852276297829,-0.2970983231401314,0.16935541791940237,0.1672228317835417,-0.2572858199561835,-0.23223103321826113,-0.019833848307890548,-0.42424209108769034,-0.9515585790476528,0.8185490029948269,1.43673106444771,0
0.5903863126755352,-0.5521389822825814,-0.2889180769235033,-0.44963586681367346,-0.1308057729458389,0.25848619030532394,-0.19171954992592338,-0.35988663323300746,-0.709921194023979,-1.1306800424847274,0.5450994439886921,2.0010647238573127,0
1.3494937578101875,-0.9451002834833716,-0.523493223083688,0.1023280376123764,-0.5709899965317534,0.02493250817058889,-0.6822322345609563,-0.8375268971107381,-1.0985533324890753,-0.2644446625367939,0.8524511732070348,1.2421275216787186,0
0.6897641275829581,-0.10381785368914484,0.3043502409581255,-0.07264075248637325,-0.8297585444072195,-0.12417975764436043,0.2902264466978615,-0.7758828558613114,-0.6992313320848405,-0.6030188795271818,0.9769977663434177,-0.5169427163911839,0
1.149970532608859,0.041130418622976866,0.5315537583546309,-0.378947311381324,-1.0783964056025168,-0.10617704486913652,0.38024146895333144,-1.1630781739714406,-1.1506321234277526,-0.30279817027459055,0.7589111066570582,0.4460355025994507,0
0.9069561257203493,0.0002774378746423295,0.6662086051197709,-0.1942558263975461,-0.8514283837322992,-0.08011243328508337,0.5859566450582909,-0.8209032171344581,-0.8120840535891913,-0.6309390432135766,1.1000695940754175,0.17746805076874042,0
1.1828100532928572,0.19734371754672006,0.6874667231036504,-0.2173995530266022,-1.0060229868340158,-0.037297587619802564,0.5410814665654663,-1.0404469542072121,-1.0146804330102934,-0.5795176459568829,0.9037560506661082,0.46232801759783243,0
1.084070249074443,-0.2336822592312945,0.7783145623735171,-0.301482848908406,-0.9538674689146771,-0.020352715004178425,0.572117150843705,-0.9230201084173203,-0.8803795148672781,-0.5832200593782788,0.9409067463066816,0.11576749855339702,0
