perceptr_var,chroma_stft_mean,rms_mean,rms_var,spectral_bandwidth_mean,mfcc4_mean,mfcc1_mean,rolloff_mean,spectral_centroid_mean,mfcc9_mean,mfcc6_mean,mfcc8_mean
-0.009974593826938792,-0.48780784150376216,-0.006624082621088434,0.23556790279843276,-0.493983303380622,0.22904165187636705,0.25172824257775955,-0.5185901173572788,-0.5668281105149667,-0.7540183640453626,0.37304378141391487,0.6373180594299884
-0.11243952439866128,-0.4031418707497276,-0.264944317326132,-0.3421335339411433,-0.4253822647455707,0.7237123588092891,0.18631983859673001,-0.42411784295937466,-0.5087975025807254,-0.5226426710989427,0.47344466538042845,0.7810728514124067
-0.18707267299884375,-0.3616942783460661,0.016695327851852966,0.5421948349873823,-0.2883651624427288,0.727133327834792,0.12195940019529748,-0.34618956535939527,-0.5462452244342199,-0.6027796058957184,0.7315070874314544,0.43845792407682255
0.048885937768537724,-0.17571365445343673,0.02488507941739493,-0.0638202335390751,-0.5173443989533111,0.14185815127114415,0.25545603861739585,-0.607665417190006,-0.7234819902888886,-0.6602976107385109,0.40094422256049644,0.7173279391380846
0.03474193692881693,-0.48589473378421916,0.18134518391263466,-0.2720723567472732,-0.5385572093510288,0.16446298724894282,0.37065183810820734,-0.6675365275532263,-0.7562461471977059,-1.1427103813168509,0.2639276842703122,0.758943050233389
-0.015106890556229468,-0.03166359453616816,0.025659465419265268,0.2527370955997562,-0.16295268038888341,0.5602583473525016,0.4196469882673624,-0.11820521924165613,-0.2717451010312129,-0.5181247081698754,0.34218927345873545,0.4109652297482439
0.2415235545300886,0.004141862030589447,-0.007648915752143118,0.136631025895459,-0.17447173405044517,0.31189612466051636,0.410062854966065,-0.14680414053562887,-0.3153260027960468,-0.9106497660047986,0.5891368966530366,0.6855283647068221
0.021553141727878793,-0.526790499869604,0.14212129372637852,-0.036381928949619245,-0.4817676149145082,0.0895487794119993,0.3406220554574163,-0.5729633751260665,-0.6614968162984081,-1.0459634683428187,0.19157287189371297,0.53746240546255
0.21095529423698323,-0.34994746091054835,0.03313092070457551,-0.038551236443034584,-0.6505121798571952,0.3230141668604609,0.3010909905660593,-0.5963166388987468,-0.6021975131549628,-0.5896512485425742,0.35623718401885784,0.6673103390413354
-0.17026064779188976,-0.23737027970232802,-0.2268243946068873,-0.23159353088625584,-0.6751965140020301,0.9220158584360584,0.18686281406048508,-0.6458981902778922,-0.5789534245018926,-0.651935205446818,0.6503695231214378,0.4213921153099991
-0.40412815823964604,0.2527803053101659,-0.5520031427030583,0.33445406338839645,-0.588568851763982,0.47485453913897524,-1.1338280313805236,-1.0206096299479555,-1.2237417778151891,0.6484543971329617,0.7543354885827066,1.1724687049104177
-0.4527400199702023,-0.37614784505380133,-0.5281820770646705,-0.32957540208211245,-0.2757365256576716,-0.04842730489431163,-0.5324772583163789,-0.6619377969295389,-0.9117245420398791,-0.7924229831762273,0.41397754421417027,1.766992732202193
-0.4008439432927167,-0.45782505857833705,-0.48266831158191886,-0.35999428036014425,-1.3485480583204252,0.44921077019808575,-0.48820067674318385,-1.223525785795669,-1.1842544424308277,0.3398025520678013,-0.3373899138883489,0.9046212333060595
-0.35189341647216,-0.5392756115016932,-0.6637370205397406,-0.00976092975775288,-0.6158788936766729,-0.27081257520342705,-0.7775405187532909,-0.8149193282957118,-0.957258693834672,-0.37808536727468306,1.1510433691518782,0.7643988889937663
